OrderID,LineNumber,OrderDate,PromisedDate,ShipDate,CustomerID,SKU,WarehouseID,QtyOrdered,QtyShipped,UnitPrice,DiscountPct
700291,3,05/03/2026,10/03/2026,09/03/2026,CUST-110,SKU-1012,WH-03,100,100,54.11,0
700291,4,05/03/2026,10/03/2026,09/03/2026,CUST-110,SKU-1017,WH-03,200,200,44.62,0
700292,1,05/03/2026,08/03/2026,07/03/2026,CUST-109,SKU-1003,WH-03,10,10,52.5,0.125
700292,2,05/03/2026,08/03/2026,07/03/2026,CUST-109,SKU-1024,WH-03,10,8,68.06,0
700292,3,05/03/2026,08/03/2026,07/03/2026,CUST-109,SKU-1010,WH-03,100,100,75.49,0
700292,4,05/03/2026,08/03/2026,07/03/2026,CUST-109,SKU-1012,WH-03,10,10,54.11,0.1
700293,1,05/03/2026,07/03/2026,07/03/2026,CUST-137,SKU-1018,WH-04,25,25,66.93,0.1
700293,2,05/03/2026,07/03/2026,07/03/2026,CUST-137,SKU-1023,WH-04,25,25,19.51,0
700293,3,05/03/2026,07/03/2026,07/03/2026,CUST-137,SKU-1021,WH-04,75,75,50.68,0.05
700294,1,05/03/2026,07/03/2026,12/03/2026,CUST-104,SKU-1021,WH-01,200,200,50.68,0
700295,1,06/03/2026,11/03/2026,10/03/2026,CUST-116,SKU-1008,WH-04,50,50,12.26,0.05
700295,2,06/03/2026,11/03/2026,10/03/2026,CUST-116,SKU-1008,WH-04,200,200,12.26,0.05
700295,3,06/03/2026,11/03/2026,10/03/2026,CUST-116,SKU-1015,WH-04,100,100,27.45,0.1
700295,4,06/03/2026,11/03/2026,10/03/2026,CUST-116,SKU-1021,WH-04,20,20,50.68,0.05
700296,1,06/03/2026,11/03/2026,12/03/2026,CUST-113,SKU-1021,WH-01,10,10,50.68,0
700296,2,06/03/2026,11/03/2026,12/03/2026,CUST-113,SKU-1010,WH-01,100,80,75.49,0
700296,3,06/03/2026,11/03/2026,12/03/2026,CUST-113,SKU-1009,WH-01,50,50,32.15,0.1
700297,1,06/03/2026,09/03/2026,09/03/2026,CUST-132,SKU-1010,WH-03,100,100,75.49,0
700297,2,06/03/2026,09/03/2026,09/03/2026,CUST-132,SKU-1017,WH-03,150,150,44.62,0
700297,3,06/03/2026,09/03/2026,09/03/2026,CUST-132,SKU-1015,WH-03,50,50,27.45,0
700297,4,06/03/2026,09/03/2026,09/03/2026,CUST-132,SKU-1018,WH-03,50,50,66.93,0.125
700298,1,06/03/2026,13/03/2026,12/03/2026,CUST-160,SKU-1012,WH-04,10,4,54.11,0.05
700298,2,06/03/2026,13/03/2026,12/03/2026,CUST-160,SKU-1005,WH-04,75,75,77.98,0.05
700299,1,06/03/2026,11/03/2026,11/03/2026,CUST-111,SKU-1021,WH-04,75,75,50.68,0.05
700300,1,09/03/2026,12/03/2026,11/03/2026,CUST-153,SKU-1022,WH-01,150,150,11.23,0.05
700300,2,09/03/2026,12/03/2026,11/03/2026,CUST-153,SKU-1011,WH-01,50,50,39.0,0
700300,3,09/03/2026,12/03/2026,11/03/2026,CUST-153,SKU-1001,WH-01,150,150,59.63,0.125
700301,1,09/03/2026,12/03/2026,12/03/2026,CUST-142,SKU-1003,WH-02,75,75,52.5,0
700301,2,09/03/2026,12/03/2026,12/03/2026,CUST-142,SKU-1020,WH-02,100,90,72.1,0.05
700302,1,09/03/2026,12/03/2026,12/03/2026,CUST-160,SKU-1004,WH-01,10,10,44.52,0
700302,2,09/03/2026,12/03/2026,12/03/2026,CUST-160,SKU-1015,WH-01,20,20,27.45,0
700302,3,09/03/2026,12/03/2026,12/03/2026,CUST-160,SKU-1003,WH-01,75,75,52.5,0.125
700302,4,09/03/2026,12/03/2026,12/03/2026,CUST-160,SKU-1023,WH-01,100,100,19.51,0
700303,1,09/03/2026,16/03/2026,15/03/2026,CUST-102,SKU-1013,WH-04,50,50,75.26,0
700303,2,09/03/2026,16/03/2026,15/03/2026,CUST-102,SKU-1010,WH-04,150,150,75.49,0.125
700303,3,09/03/2026,16/03/2026,15/03/2026,CUST-102,SKU-1024,WH-04,50,50,68.06,0.05
700303,4,09/03/2026,16/03/2026,15/03/2026,CUST-102,SKU-1016,WH-04,50,50,19.18,0.05
700304,1,10/03/2026,17/03/2026,16/03/2026,CUST-107,SKU-1017,WH-03,20,20,44.62,0.125
700304,2,10/03/2026,17/03/2026,16/03/2026,CUST-107,SKU-1004,WH-03,50,50,44.52,0.125
700304,3,10/03/2026,17/03/2026,16/03/2026,CUST-107,SKU-1018,WH-03,50,50,66.93,0.125
700305,1,10/03/2026,15/03/2026,14/03/2026,CUST-119,SKU-1010,WH-03,200,80,75.49,0.05
700306,1,10/03/2026,15/03/2026,15/03/2026,CUST-133,SKU-1014,WH-01,150,150,100.88,0.05
700306,2,10/03/2026,15/03/2026,15/03/2026,CUST-133,SKU-1011,WH-01,200,200,39.0,0
700306,3,10/03/2026,15/03/2026,15/03/2026,CUST-133,SKU-1002,WH-01,75,75,54.08,0.1
700306,4,10/03/2026,15/03/2026,15/03/2026,CUST-133,SKU-1013,WH-01,10,10,75.26,0
700307,1,10/03/2026,13/03/2026,12/03/2026,CUST-110,SKU-1016,WH-02,150,150,19.18,0.125
700307,2,10/03/2026,13/03/2026,12/03/2026,CUST-110,SKU-1001,WH-02,150,150,59.63,0
700308,1,10/03/2026,14/03/2026,13/03/2026,CUST-112,SKU-1017,WH-04,20,18,44.62,0
700308,2,10/03/2026,14/03/2026,13/03/2026,CUST-112,SKU-1020,WH-04,20,20,72.1,0
700308,3,10/03/2026,14/03/2026,13/03/2026,CUST-112,SKU-1003,WH-04,10,10,52.5,0
700309,1,10/03/2026,13/03/2026,12/03/2026,CUST-110,SKU-1007,WH-04,200,200,66.6,0.1
700309,2,10/03/2026,13/03/2026,12/03/2026,CUST-110,SKU-1011,WH-04,10,10,39.0,0
700309,3,10/03/2026,13/03/2026,12/03/2026,CUST-110,SKU-1023,WH-04,25,25,19.51,0.125
700309,4,10/03/2026,13/03/2026,12/03/2026,CUST-110,SKU-1003,WH-04,100,100,52.5,0
700310,1,10/03/2026,15/03/2026,14/03/2026,CUST-119,SKU-1007,WH-01,25,22,66.6,0.05
700311,1,10/03/2026,15/03/2026,15/03/2026,CUST-155,SKU-1019,WH-04,150,150,68.25,0
700311,2,10/03/2026,15/03/2026,15/03/2026,CUST-155,SKU-1017,WH-04,25,25,44.62,0.125
700311,3,10/03/2026,15/03/2026,15/03/2026,CUST-155,SKU-1020,WH-04,100,100,72.1,0.1
700312,1,10/03/2026,13/03/2026,14/03/2026,CUST-137,SKU-1008,WH-01,75,75,12.26,0.125
700313,1,11/03/2026,13/03/2026,12/03/2026,CUST-132,SKU-1015,WH-02,10,10,27.45,0
700313,2,11/03/2026,13/03/2026,12/03/2026,CUST-132,SKU-1014,WH-02,20,20,100.88,0.1
700313,3,11/03/2026,13/03/2026,12/03/2026,CUST-132,SKU-1008,WH-02,25,25,12.26,0.125
700314,1,11/03/2026,18/03/2026,17/03/2026,CUST-127,SKU-1014,WH-01,25,25,100.88,0.125
700314,2,11/03/2026,18/03/2026,17/03/2026,CUST-127,SKU-1003,WH-01,100,100,52.5,0
700314,3,11/03/2026,18/03/2026,17/03/2026,CUST-127,SKU-1007,WH-01,50,50,66.6,0.05
700314,4,11/03/2026,18/03/2026,17/03/2026,CUST-127,SKU-1008,WH-01,200,200,12.26,0.1
700315,1,11/03/2026,15/03/2026,17/03/2026,CUST-132,SKU-1001,WH-04,75,75,59.63,0.05
700315,2,11/03/2026,15/03/2026,17/03/2026,CUST-132,SKU-1017,WH-04,200,200,44.62,0.05
700315,3,11/03/2026,15/03/2026,17/03/2026,CUST-132,SKU-1021,WH-04,25,15,50.68,0.1
700316,1,11/03/2026,16/03/2026,21/03/2026,CUST-132,SKU-1024,WH-03,10,8,68.06,0
700316,2,11/03/2026,16/03/2026,21/03/2026,CUST-132,SKU-1024,WH-03,75,30,68.06,0.05
700317,1,11/03/2026,14/03/2026,15/03/2026,CUST-124,SKU-1018,WH-01,20,20,66.93,0
700317,2,11/03/2026,14/03/2026,15/03/2026,CUST-124,SKU-1008,WH-01,100,100,12.26,0
700317,3,11/03/2026,14/03/2026,15/03/2026,CUST-124,SKU-1011,WH-01,75,75,39.0,0.1
700318,1,11/03/2026,16/03/2026,15/03/2026,CUST-113,SKU-1012,WH-02,75,75,54.11,0.05
700318,2,11/03/2026,16/03/2026,15/03/2026,CUST-113,SKU-1007,WH-02,20,20,66.6,0
700318,3,11/03/2026,16/03/2026,15/03/2026,CUST-113,SKU-1017,WH-02,20,20,44.62,0.1
700318,4,11/03/2026,16/03/2026,15/03/2026,CUST-113,SKU-1006,WH-02,20,20,54.97,0
700319,1,11/03/2026,14/03/2026,13/03/2026,CUST-114,SKU-1023,WH-02,50,50,19.51,0.05
700319,2,11/03/2026,14/03/2026,13/03/2026,CUST-114,SKU-1019,WH-02,50,50,68.25,0.05
700319,3,11/03/2026,14/03/2026,13/03/2026,CUST-114,SKU-1011,WH-02,10,9,39.0,0
700319,4,11/03/2026,14/03/2026,13/03/2026,CUST-114,SKU-1008,WH-02,25,25,12.26,0
700320,1,12/03/2026,15/03/2026,15/03/2026,CUST-108,SKU-1001,WH-02,150,150,59.63,0.1
700320,2,12/03/2026,15/03/2026,15/03/2026,CUST-108,SKU-1008,WH-02,75,60,12.26,0.1
700320,3,12/03/2026,15/03/2026,15/03/2026,CUST-108,SKU-1006,WH-02,200,200,54.97,0
700320,4,12/03/2026,15/03/2026,15/03/2026,CUST-108,SKU-1003,WH-02,25,25,52.5,0.1
700321,1,12/03/2026,19/03/2026,18/03/2026,CUST-152,SKU-1024,WH-03,200,200,68.06,0
700322,1,12/03/2026,19/03/2026,24/03/2026,CUST-107,SKU-1017,WH-01,75,75,44.62,0
700322,2,12/03/2026,19/03/2026,24/03/2026,CUST-107,SKU-1003,WH-01,75,75,52.5,0
700323,1,12/03/2026,17/03/2026,16/03/2026,CUST-147,SKU-1015,WH-03,75,75,27.45,0
700323,2,12/03/2026,17/03/2026,16/03/2026,CUST-147,SKU-1011,WH-03,200,200,39.0,0
700324,1,12/03/2026,15/03/2026,17/03/2026,CUST-123,SKU-1007,WH-04,100,100,66.6,0.05
700324,2,12/03/2026,15/03/2026,17/03/2026,CUST-123,SKU-1012,WH-04,10,10,54.11,0.05
700325,1,12/03/2026,16/03/2026,15/03/2026,CUST-101,SKU-1007,WH-01,150,150,66.6,0
700326,1,12/03/2026,15/03/2026,17/03/2026,CUST-148,SKU-1023,WH-03,100,100,19.51,0
700326,2,12/03/2026,15/03/2026,17/03/2026,CUST-148,SKU-1016,WH-03,100,100,19.18,0
700326,3,12/03/2026,15/03/2026,17/03/2026,CUST-148,SKU-1012,WH-03,200,200,54.11,0.1
700327,1,13/03/2026,20/03/2026,19/03/2026,CUST-109,SKU-1022,WH-03,10,10,11.23,0.1
700328,1,13/03/2026,15/03/2026,15/03/2026,CUST-104,SKU-1001,WH-02,10,10,59.63,0.125
700329,1,13/03/2026,20/03/2026,20/03/2026,CUST-124,SKU-1010,WH-04,75,75,75.49,0
700329,2,13/03/2026,20/03/2026,20/03/2026,CUST-124,SKU-1001,WH-04,50,30,59.63,0.125
700329,3,13/03/2026,20/03/2026,20/03/2026,CUST-124,SKU-1020,WH-04,150,150,72.1,0
700330,1,13/03/2026,16/03/2026,15/03/2026,CUST-139,SKU-1007,WH-01,10,10,66.6,0.1
700330,2,13/03/2026,16/03/2026,15/03/2026,CUST-139,SKU-1001,WH-01,50,50,59.63,0.125
700330,3,13/03/2026,16/03/2026,15/03/2026,CUST-139,SKU-1018,WH-01,150,150,66.93,0.1
700330,4,13/03/2026,16/03/2026,15/03/2026,CUST-139,SKU-1001,WH-01,25,25,59.63,0.1
700331,1,13/03/2026,16/03/2026,15/03/2026,CUST-109,SKU-1013,WH-03,50,50,75.26,0
700331,2,13/03/2026,16/03/2026,15/03/2026,CUST-109,SKU-1022,WH-03,10,10,11.23,0.05
700331,3,13/03/2026,16/03/2026,15/03/2026,CUST-109,SKU-1005,WH-03,100,100,77.98,0.05
700331,4,13/03/2026,16/03/2026,15/03/2026,CUST-109,SKU-1011,WH-03,150,120,39.0,0.05
700332,1,13/03/2026,18/03/2026,23/03/2026,CUST-155,SKU-1011,WH-04,200,200,39.0,0
700333,1,13/03/2026,15/03/2026,15/03/2026,CUST-127,SKU-1017,WH-02,25,10,44.62,0.05
700333,2,13/03/2026,15/03/2026,15/03/2026,CUST-127,SKU-1006,WH-02,150,150,54.97,0
700334,1,13/03/2026,18/03/2026,23/03/2026,CUST-132,SKU-1023,WH-01,25,25,19.51,0.05
700334,2,13/03/2026,18/03/2026,23/03/2026,CUST-132,SKU-1016,WH-01,150,60,19.18,0
700334,3,13/03/2026,18/03/2026,23/03/2026,CUST-132,SKU-1021,WH-01,200,200,50.68,0
700335,1,16/03/2026,19/03/2026,21/03/2026,CUST-160,SKU-1016,WH-04,100,100,19.18,0
700335,2,16/03/2026,19/03/2026,21/03/2026,CUST-160,SKU-1016,WH-04,75,75,19.18,0
700336,1,16/03/2026,20/03/2026,21/03/2026,CUST-146,SKU-1016,WH-03,10,10,19.18,0.1
700336,2,16/03/2026,20/03/2026,21/03/2026,CUST-146,SKU-1007,WH-03,10,10,66.6,0
700337,1,16/03/2026,20/03/2026,19/03/2026,CUST-151,SKU-1019,WH-03,150,150,68.25,0
700337,2,16/03/2026,20/03/2026,19/03/2026,CUST-151,SKU-1013,WH-03,150,150,75.26,0.05
700337,3,16/03/2026,20/03/2026,19/03/2026,CUST-151,SKU-1019,WH-03,100,100,68.25,0.05
700338,1,16/03/2026,21/03/2026,22/03/2026,CUST-128,SKU-1016,WH-01,200,120,19.18,0
700339,1,16/03/2026,19/03/2026,18/03/2026,CUST-123,SKU-1017,WH-01,200,80,44.62,0
700339,2,16/03/2026,19/03/2026,18/03/2026,CUST-123,SKU-1012,WH-01,100,60,54.11,0
700340,1,16/03/2026,19/03/2026,19/03/2026,CUST-149,SKU-1012,WH-02,200,200,54.11,0.125
700340,2,16/03/2026,19/03/2026,19/03/2026,CUST-149,SKU-1021,WH-02,100,100,50.68,0.1
700341,1,16/03/2026,19/03/2026,21/03/2026,CUST-104,SKU-1008,WH-04,10,10,12.26,0.125
700342,1,16/03/2026,18/03/2026,18/03/2026,CUST-132,SKU-1017,WH-04,75,75,44.62,0.125
700342,2,16/03/2026,18/03/2026,18/03/2026,CUST-132,SKU-1001,WH-04,75,75,59.63,0.05
700342,3,16/03/2026,18/03/2026,18/03/2026,CUST-132,SKU-1001,WH-04,10,10,59.63,0
700343,1,17/03/2026,21/03/2026,23/03/2026,CUST-151,SKU-1011,WH-02,50,50,39.0,0
700344,1,17/03/2026,21/03/2026,21/03/2026,CUST-141,SKU-1007,WH-01,200,200,66.6,0.05
700344,2,17/03/2026,21/03/2026,21/03/2026,CUST-141,SKU-1021,WH-01,200,200,50.68,0
700345,1,17/03/2026,20/03/2026,25/03/2026,CUST-142,SKU-1002,WH-03,100,100,54.08,0.1
700345,2,17/03/2026,20/03/2026,25/03/2026,CUST-142,SKU-1010,WH-03,200,200,75.49,0.1
700345,3,17/03/2026,20/03/2026,25/03/2026,CUST-142,SKU-1004,WH-03,75,75,44.52,0
700346,1,17/03/2026,21/03/2026,20/03/2026,CUST-158,SKU-1011,WH-04,50,50,39.0,0.1
700346,2,17/03/2026,21/03/2026,20/03/2026,CUST-158,SKU-1013,WH-04,75,75,75.26,0
700346,3,17/03/2026,21/03/2026,20/03/2026,CUST-158,SKU-1002,WH-04,10,10,54.08,0.05
700346,4,17/03/2026,21/03/2026,20/03/2026,CUST-158,SKU-1019,WH-04,25,25,68.25,0
700347,1,17/03/2026,24/03/2026,24/03/2026,CUST-146,SKU-1007,WH-03,75,75,66.6,0.1
700348,1,17/03/2026,22/03/2026,24/03/2026,CUST-109,SKU-1016,WH-04,10,10,19.18,0
700349,1,18/03/2026,20/03/2026,19/03/2026,CUST-118,SKU-1013,WH-04,10,10,75.26,0.1
700349,2,18/03/2026,20/03/2026,19/03/2026,CUST-118,SKU-1001,WH-04,200,200,59.63,0
700350,1,18/03/2026,23/03/2026,25/03/2026,CUST-110,SKU-1009,WH-02,50,50,32.15,0.125
700351,1,18/03/2026,21/03/2026,22/03/2026,CUST-152,SKU-1024,WH-01,150,150,68.06,0
700351,2,18/03/2026,21/03/2026,22/03/2026,CUST-152,SKU-1008,WH-01,150,150,12.26,0
700351,3,18/03/2026,21/03/2026,22/03/2026,CUST-152,SKU-1015,WH-01,75,75,27.45,0
700352,1,18/03/2026,22/03/2026,21/03/2026,CUST-103,SKU-1008,WH-01,100,100,12.26,0
700352,2,18/03/2026,22/03/2026,21/03/2026,CUST-103,SKU-1008,WH-01,50,40,12.26,0.1
700353,1,18/03/2026,23/03/2026,23/03/2026,CUST-127,SKU-1009,WH-02,100,100,32.15,0.1
700353,2,18/03/2026,23/03/2026,23/03/2026,CUST-127,SKU-1007,WH-02,20,20,66.6,0.05
700353,3,18/03/2026,23/03/2026,23/03/2026,CUST-127,SKU-1013,WH-02,75,75,75.26,0.05
700353,4,18/03/2026,23/03/2026,23/03/2026,CUST-127,SKU-1012,WH-02,100,100,54.11,0
700354,1,18/03/2026,21/03/2026,22/03/2026,CUST-116,SKU-1003,WH-01,20,20,52.5,0.05
700354,2,18/03/2026,21/03/2026,22/03/2026,CUST-116,SKU-1010,WH-01,10,6,75.49,0
700355,1,18/03/2026,23/03/2026,22/03/2026,CUST-148,SKU-1004,WH-03,25,25,44.52,0.1
700355,2,18/03/2026,23/03/2026,22/03/2026,CUST-148,SKU-1021,WH-03,150,150,50.68,0
700355,3,18/03/2026,23/03/2026,22/03/2026,CUST-148,SKU-1007,WH-03,50,40,66.6,0
700355,4,18/03/2026,23/03/2026,22/03/2026,CUST-148,SKU-1020,WH-03,150,150,72.1,0.1
700356,1,18/03/2026,20/03/2026,19/03/2026,CUST-110,SKU-1018,WH-02,50,50,66.93,0
700356,2,18/03/2026,20/03/2026,19/03/2026,CUST-110,SKU-1013,WH-02,25,25,75.26,0.05
700356,3,18/03/2026,20/03/2026,19/03/2026,CUST-110,SKU-1011,WH-02,200,200,39.0,0.1
700357,1,18/03/2026,22/03/2026,22/03/2026,CUST-124,SKU-1021,WH-01,100,100,50.68,0
700357,2,18/03/2026,22/03/2026,22/03/2026,CUST-124,SKU-1001,WH-01,150,150,59.63,0
700357,3,18/03/2026,22/03/2026,22/03/2026,CUST-124,SKU-1009,WH-01,50,50,32.15,0
700358,1,19/03/2026,21/03/2026,22/03/2026,CUST-114,SKU-1020,WH-02,50,50,72.1,0.05
700358,2,19/03/2026,21/03/2026,22/03/2026,CUST-114,SKU-1007,WH-02,20,20,66.6,0
700358,3,19/03/2026,21/03/2026,22/03/2026,CUST-114,SKU-1021,WH-02,20,20,50.68,0
700358,4,19/03/2026,21/03/2026,22/03/2026,CUST-114,SKU-1007,WH-02,150,60,66.6,0.1
700359,1,19/03/2026,26/03/2026,27/03/2026,CUST-105,SKU-1006,WH-01,50,50,54.97,0.125
700359,2,19/03/2026,26/03/2026,27/03/2026,CUST-105,SKU-1010,WH-01,10,8,75.49,0.1
700359,3,19/03/2026,26/03/2026,27/03/2026,CUST-105,SKU-1019,WH-01,75,45,68.25,0.1
700360,1,19/03/2026,24/03/2026,29/03/2026,CUST-125,SKU-1010,WH-04,20,20,75.49,0
700360,2,19/03/2026,24/03/2026,29/03/2026,CUST-125,SKU-1004,WH-04,50,50,44.52,0
700361,1,19/03/2026,26/03/2026,26/03/2026,CUST-111,SKU-1023,WH-04,75,75,19.51,0.05
700361,2,19/03/2026,26/03/2026,26/03/2026,CUST-111,SKU-1010,WH-04,20,20,75.49,0
700361,3,19/03/2026,26/03/2026,26/03/2026,CUST-111,SKU-1022,WH-04,25,25,11.23,0.1
700361,4,19/03/2026,26/03/2026,26/03/2026,CUST-111,SKU-1023,WH-04,20,12,19.51,0.1
700362,1,19/03/2026,22/03/2026,23/03/2026,CUST-147,SKU-1014,WH-03,150,150,100.88,0.125
700362,2,19/03/2026,22/03/2026,23/03/2026,CUST-147,SKU-1008,WH-03,75,75,12.26,0.05
700362,3,19/03/2026,22/03/2026,23/03/2026,CUST-147,SKU-1018,WH-03,20,20,66.93,0
700362,4,19/03/2026,22/03/2026,23/03/2026,CUST-147,SKU-1005,WH-03,10,4,77.98,0.1
700363,1,19/03/2026,22/03/2026,21/03/2026,CUST-124,SKU-1017,WH-02,10,10,44.62,0.1
700363,2,19/03/2026,22/03/2026,21/03/2026,CUST-124,SKU-1018,WH-02,10,10,66.93,0
700363,3,19/03/2026,22/03/2026,21/03/2026,CUST-124,SKU-1023,WH-02,100,100,19.51,0.05
700364,1,19/03/2026,23/03/2026,22/03/2026,CUST-132,SKU-1007,WH-04,20,20,66.6,0
700364,2,19/03/2026,23/03/2026,22/03/2026,CUST-132,SKU-1018,WH-04,10,10,66.93,0.05
700365,1,19/03/2026,22/03/2026,27/03/2026,CUST-134,SKU-1011,WH-02,150,150,39.0,0.05
700365,2,19/03/2026,22/03/2026,27/03/2026,CUST-134,SKU-1021,WH-02,150,60,50.68,0.1
700365,3,19/03/2026,22/03/2026,27/03/2026,CUST-134,SKU-1011,WH-02,150,150,39.0,0.1
700365,4,19/03/2026,22/03/2026,27/03/2026,CUST-134,SKU-1021,WH-02,10,10,50.68,0
700366,1,20/03/2026,25/03/2026,30/03/2026,CUST-147,SKU-1009,WH-04,25,25,32.15,0.125
700367,1,20/03/2026,27/03/2026,26/03/2026,CUST-110,SKU-1002,WH-02,50,50,54.08,0
700367,2,20/03/2026,27/03/2026,26/03/2026,CUST-110,SKU-1014,WH-02,75,75,100.88,0.125
700368,1,20/03/2026,25/03/2026,24/03/2026,CUST-104,SKU-1018,WH-01,20,20,66.93,0
700368,2,20/03/2026,25/03/2026,24/03/2026,CUST-104,SKU-1007,WH-01,10,10,66.6,0
700369,1,20/03/2026,23/03/2026,22/03/2026,CUST-135,SKU-1002,WH-01,200,200,54.08,0
700369,2,20/03/2026,23/03/2026,22/03/2026,CUST-135,SKU-1021,WH-01,25,25,50.68,0.05
700369,3,20/03/2026,23/03/2026,22/03/2026,CUST-135,SKU-1016,WH-01,25,25,19.18,0
700370,1,20/03/2026,27/03/2026,27/03/2026,CUST-115,SKU-1019,WH-03,20,20,68.25,0.125
700370,2,20/03/2026,27/03/2026,27/03/2026,CUST-115,SKU-1015,WH-03,150,150,27.45,0
700370,3,20/03/2026,27/03/2026,27/03/2026,CUST-115,SKU-1007,WH-03,100,100,66.6,0.125
700370,4,20/03/2026,27/03/2026,27/03/2026,CUST-115,SKU-1015,WH-03,50,50,27.45,0.1
700371,1,20/03/2026,22/03/2026,24/03/2026,CUST-120,SKU-1024,WH-04,20,20,68.06,0
700371,2,20/03/2026,22/03/2026,24/03/2026,CUST-120,SKU-1003,WH-04,50,50,52.5,0
700371,3,20/03/2026,22/03/2026,24/03/2026,CUST-120,SKU-1012,WH-04,20,20,54.11,0
700372,1,23/03/2026,25/03/2026,25/03/2026,CUST-129,SKU-1001,WH-03,100,100,59.63,0
700372,2,23/03/2026,25/03/2026,25/03/2026,CUST-129,SKU-1018,WH-03,200,200,66.93,0
700372,3,23/03/2026,25/03/2026,25/03/2026,CUST-129,SKU-1005,WH-03,75,75,77.98,0.05
700372,4,23/03/2026,25/03/2026,25/03/2026,CUST-129,SKU-1024,WH-03,10,10,68.06,0.05
700373,1,23/03/2026,26/03/2026,31/03/2026,CUST-130,SKU-1008,WH-04,20,20,12.26,0.1
700374,1,23/03/2026,26/03/2026,26/03/2026,CUST-123,SKU-1012,WH-04,75,75,54.11,0.1
700375,1,23/03/2026,25/03/2026,24/03/2026,CUST-113,SKU-1013,WH-01,20,20,75.26,0
700376,1,23/03/2026,28/03/2026,30/03/2026,CUST-157,SKU-1006,WH-01,25,25,54.97,0
700377,1,24/03/2026,31/03/2026,31/03/2026,CUST-113,SKU-1014,WH-03,150,150,100.88,0.1
700377,2,24/03/2026,31/03/2026,31/03/2026,CUST-113,SKU-1019,WH-03,75,67,68.25,0
700377,3,24/03/2026,31/03/2026,31/03/2026,CUST-113,SKU-1020,WH-03,150,150,72.1,0.05
700377,4,24/03/2026,31/03/2026,31/03/2026,CUST-113,SKU-1001,WH-03,50,20,59.63,0
700378,1,24/03/2026,31/03/2026,05/04/2026,CUST-120,SKU-1022,WH-04,20,20,11.23,0
700379,1,24/03/2026,27/03/2026,01/04/2026,CUST-113,SKU-1009,WH-03,75,75,32.15,0
700379,2,24/03/2026,27/03/2026,01/04/2026,CUST-113,SKU-1008,WH-03,75,67,12.26,0
700379,3,24/03/2026,27/03/2026,01/04/2026,CUST-113,SKU-1003,WH-03,150,150,52.5,0
700379,4,24/03/2026,27/03/2026,01/04/2026,CUST-113,SKU-1002,WH-03,25,25,54.08,0.125
700380,1,24/03/2026,27/03/2026,26/03/2026,CUST-132,SKU-1014,WH-01,25,25,100.88,0
700381,1,24/03/2026,31/03/2026,30/03/2026,CUST-152,SKU-1002,WH-02,20,20,54.08,0
700381,2,24/03/2026,31/03/2026,30/03/2026,CUST-152,SKU-1016,WH-02,10,10,19.18,0.1
700381,3,24/03/2026,31/03/2026,30/03/2026,CUST-152,SKU-1017,WH-02,50,50,44.62,0
700382,1,24/03/2026,28/03/2026,28/03/2026,CUST-116,SKU-1014,WH-03,25,25,100.88,0.05
700382,2,24/03/2026,28/03/2026,28/03/2026,CUST-116,SKU-1010,WH-03,20,20,75.49,0
700382,3,24/03/2026,28/03/2026,28/03/2026,CUST-116,SKU-1024,WH-03,200,200,68.06,0
700383,1,24/03/2026,27/03/2026,26/03/2026,CUST-144,SKU-1010,WH-04,200,200,75.49,0.125
700383,2,24/03/2026,27/03/2026,26/03/2026,CUST-144,SKU-1016,WH-04,150,150,19.18,0.05
700383,3,24/03/2026,27/03/2026,26/03/2026,CUST-144,SKU-1004,WH-04,150,150,44.52,0
700384,1,24/03/2026,27/03/2026,29/03/2026,CUST-108,SKU-1014,WH-04,100,100,100.88,0
700384,2,24/03/2026,27/03/2026,29/03/2026,CUST-108,SKU-1002,WH-04,200,200,54.08,0
700385,1,24/03/2026,26/03/2026,26/03/2026,CUST-145,SKU-1023,WH-03,75,75,19.51,0
700385,2,24/03/2026,26/03/2026,26/03/2026,CUST-145,SKU-1023,WH-03,10,10,19.51,0
700385,3,24/03/2026,26/03/2026,26/03/2026,CUST-145,SKU-1002,WH-03,75,75,54.08,0
700385,4,24/03/2026,26/03/2026,26/03/2026,CUST-145,SKU-1003,WH-03,75,75,52.5,0.125
700386,1,25/03/2026,27/03/2026,26/03/2026,CUST-119,SKU-1019,WH-02,200,120,68.25,0.125
700386,2,25/03/2026,27/03/2026,26/03/2026,CUST-119,SKU-1016,WH-02,10,10,19.18,0
700386,3,25/03/2026,27/03/2026,26/03/2026,CUST-119,SKU-1002,WH-02,25,25,54.08,0
700387,1,25/03/2026,01/04/2026,02/04/2026,CUST-151,SKU-1016,WH-02,50,50,19.18,0
700388,1,25/03/2026,28/03/2026,02/04/2026,CUST-115,SKU-1006,WH-03,75,75,54.97,0.05
700388,2,25/03/2026,28/03/2026,02/04/2026,CUST-115,SKU-1006,WH-03,10,10,54.97,0
700388,3,25/03/2026,28/03/2026,02/04/2026,CUST-115,SKU-1008,WH-03,25,25,12.26,0
700389,1,25/03/2026,01/04/2026,31/03/2026,CUST-102,SKU-1013,WH-01,200,200,75.26,0.1
700390,1,25/03/2026,01/04/2026,31/03/2026,CUST-151,SKU-1016,WH-01,25,25,19.18,0
700390,2,25/03/2026,01/04/2026,31/03/2026,CUST-151,SKU-1022,WH-01,25,25,11.23,0
700390,3,25/03/2026,01/04/2026,31/03/2026,CUST-151,SKU-1003,WH-01,150,150,52.5,0
