OrderID,LineNumber,OrderDate,PromisedDate,ShipDate,CustomerID,SKU,WarehouseID,QtyOrdered,QtyShipped,UnitPrice,DiscountPct
700375,4,20/03/2025,24/03/2025,23/03/2025,CUST-140,SKU-1018,WH-02,10,10,66.93,0
700376,1,20/03/2025,23/03/2025,22/03/2025,CUST-154,SKU-1024,WH-01,25,25,68.06,0
700376,2,20/03/2025,23/03/2025,22/03/2025,CUST-154,SKU-1015,WH-01,10,10,27.45,0
700376,3,20/03/2025,23/03/2025,22/03/2025,CUST-154,SKU-1014,WH-01,150,150,100.88,0.1
700377,1,20/03/2025,27/03/2025,27/03/2025,CUST-158,SKU-1020,WH-01,200,80,72.1,0.1
700378,1,20/03/2025,24/03/2025,24/03/2025,CUST-154,SKU-1016,WH-03,25,25,19.18,0.1
700378,2,20/03/2025,24/03/2025,24/03/2025,CUST-154,SKU-1013,WH-03,20,20,75.26,0
700378,3,20/03/2025,24/03/2025,24/03/2025,CUST-154,SKU-1023,WH-03,10,9,19.51,0.1
700379,1,20/03/2025,23/03/2025,22/03/2025,CUST-147,SKU-1002,WH-01,25,25,54.08,0
700379,2,20/03/2025,23/03/2025,22/03/2025,CUST-147,SKU-1009,WH-01,50,50,32.15,0.05
700380,1,21/03/2025,26/03/2025,26/03/2025,CUST-159,SKU-1014,WH-01,25,25,100.88,0.125
700380,2,21/03/2025,26/03/2025,26/03/2025,CUST-159,SKU-1018,WH-01,50,30,66.93,0.05
700380,3,21/03/2025,26/03/2025,26/03/2025,CUST-159,SKU-1002,WH-01,20,20,54.08,0.05
700380,4,21/03/2025,26/03/2025,26/03/2025,CUST-159,SKU-1023,WH-01,10,10,19.51,0.125
700381,1,21/03/2025,24/03/2025,25/03/2025,CUST-115,SKU-1010,WH-04,150,150,75.49,0
700381,2,21/03/2025,24/03/2025,25/03/2025,CUST-115,SKU-1016,WH-04,50,50,19.18,0
700382,1,21/03/2025,26/03/2025,31/03/2025,CUST-158,SKU-1013,WH-03,75,75,75.26,0
700382,2,21/03/2025,26/03/2025,31/03/2025,CUST-158,SKU-1004,WH-03,20,20,44.52,0
700382,3,21/03/2025,26/03/2025,31/03/2025,CUST-158,SKU-1008,WH-03,50,50,12.26,0.05
700383,1,21/03/2025,23/03/2025,22/03/2025,CUST-125,SKU-1024,WH-02,10,10,68.06,0.125
700383,2,21/03/2025,23/03/2025,22/03/2025,CUST-125,SKU-1016,WH-02,75,75,19.18,0
700384,1,21/03/2025,26/03/2025,26/03/2025,CUST-158,SKU-1020,WH-04,10,10,72.1,0.05
700384,2,21/03/2025,26/03/2025,26/03/2025,CUST-158,SKU-1005,WH-04,200,200,77.98,0
700385,1,21/03/2025,24/03/2025,24/03/2025,CUST-122,SKU-1006,WH-03,150,150,54.97,0
700386,1,24/03/2025,27/03/2025,26/03/2025,CUST-120,SKU-1006,WH-01,50,50,54.97,0.1
700386,2,24/03/2025,27/03/2025,26/03/2025,CUST-120,SKU-1024,WH-01,150,150,68.06,0
700387,1,24/03/2025,28/03/2025,28/03/2025,CUST-123,SKU-1024,WH-02,150,150,68.06,0.05
700387,2,24/03/2025,28/03/2025,28/03/2025,CUST-123,SKU-1006,WH-02,150,150,54.97,0
700387,3,24/03/2025,28/03/2025,28/03/2025,CUST-123,SKU-1004,WH-02,100,40,44.52,0.1
700388,1,24/03/2025,28/03/2025,27/03/2025,CUST-116,SKU-1006,WH-04,10,10,54.97,0.1
700388,2,24/03/2025,28/03/2025,27/03/2025,CUST-116,SKU-1016,WH-04,200,200,19.18,0
700388,3,24/03/2025,28/03/2025,27/03/2025,CUST-116,SKU-1024,WH-04,150,150,68.06,0
700388,4,24/03/2025,28/03/2025,27/03/2025,CUST-116,SKU-1014,WH-04,25,25,100.88,0.05
700389,1,24/03/2025,26/03/2025,28/03/2025,CUST-142,SKU-1010,WH-03,10,10,75.49,0.1
700389,2,24/03/2025,26/03/2025,28/03/2025,CUST-142,SKU-1020,WH-03,20,20,72.1,0.1
700389,3,24/03/2025,26/03/2025,28/03/2025,CUST-142,SKU-1013,WH-03,50,50,75.26,0
700390,1,24/03/2025,28/03/2025,27/03/2025,CUST-158,SKU-1005,WH-01,50,50,77.98,0
700390,2,24/03/2025,28/03/2025,27/03/2025,CUST-158,SKU-1010,WH-01,75,75,75.49,0
700390,3,24/03/2025,28/03/2025,27/03/2025,CUST-158,SKU-1019,WH-01,20,20,68.25,0.05
700391,1,24/03/2025,28/03/2025,29/03/2025,CUST-110,SKU-1021,WH-03,25,25,50.68,0
700392,1,25/03/2025,27/03/2025,27/03/2025,CUST-149,SKU-1011,WH-02,75,75,39.0,0.05
700393,1,25/03/2025,27/03/2025,26/03/2025,CUST-119,SKU-1019,WH-04,25,25,68.25,0
700394,1,25/03/2025,30/03/2025,29/03/2025,CUST-141,SKU-1018,WH-01,20,20,66.93,0.1
700394,2,25/03/2025,30/03/2025,29/03/2025,CUST-141,SKU-1014,WH-01,75,75,100.88,0
700394,3,25/03/2025,30/03/2025,29/03/2025,CUST-141,SKU-1023,WH-01,75,75,19.51,0.1
700394,4,25/03/2025,30/03/2025,29/03/2025,CUST-141,SKU-1014,WH-01,25,25,100.88,0.125
700395,1,25/03/2025,29/03/2025,28/03/2025,CUST-159,SKU-1004,WH-01,10,10,44.52,0
700395,2,25/03/2025,29/03/2025,28/03/2025,CUST-159,SKU-1019,WH-01,150,150,68.25,0
700395,3,25/03/2025,29/03/2025,28/03/2025,CUST-159,SKU-1011,WH-01,10,10,39.0,0.05
700396,1,25/03/2025,29/03/2025,28/03/2025,CUST-125,SKU-1004,WH-04,20,20,44.52,0.1
700397,1,25/03/2025,01/04/2025,31/03/2025,CUST-139,SKU-1001,WH-04,50,50,59.63,0
700397,2,25/03/2025,01/04/2025,31/03/2025,CUST-139,SKU-1008,WH-04,100,100,12.26,0
700397,3,25/03/2025,01/04/2025,31/03/2025,CUST-139,SKU-1023,WH-04,20,20,19.51,0
700397,4,25/03/2025,01/04/2025,31/03/2025,CUST-139,SKU-1004,WH-04,20,20,44.52,0
700398,1,25/03/2025,01/04/2025,01/04/2025,CUST-135,SKU-1008,WH-04,150,150,12.26,0
700398,2,25/03/2025,01/04/2025,01/04/2025,CUST-135,SKU-1012,WH-04,75,60,54.11,0
700399,1,25/03/2025,28/03/2025,27/03/2025,CUST-130,SKU-1015,WH-03,100,100,27.45,0
700399,2,25/03/2025,28/03/2025,27/03/2025,CUST-130,SKU-1005,WH-03,75,75,77.98,0
700399,3,25/03/2025,28/03/2025,27/03/2025,CUST-130,SKU-1021,WH-03,150,150,50.68,0.05
700399,4,25/03/2025,28/03/2025,27/03/2025,CUST-130,SKU-1008,WH-03,75,75,12.26,0.125
700400,1,25/03/2025,28/03/2025,27/03/2025,CUST-130,SKU-1024,WH-01,10,10,68.06,0
700400,2,25/03/2025,28/03/2025,27/03/2025,CUST-130,SKU-1008,WH-01,150,60,12.26,0
700401,1,26/03/2025,31/03/2025,31/03/2025,CUST-128,SKU-1024,WH-01,10,10,68.06,0.1
700401,2,26/03/2025,31/03/2025,31/03/2025,CUST-128,SKU-1008,WH-01,200,200,12.26,0.125
700402,1,26/03/2025,31/03/2025,01/04/2025,CUST-131,SKU-1024,WH-01,50,50,68.06,0.05
700402,2,26/03/2025,31/03/2025,01/04/2025,CUST-131,SKU-1020,WH-01,20,20,72.1,0
700402,3,26/03/2025,31/03/2025,01/04/2025,CUST-131,SKU-1022,WH-01,25,25,11.23,0.05
700402,4,26/03/2025,31/03/2025,01/04/2025,CUST-131,SKU-1021,WH-01,10,10,50.68,0.1
700403,1,26/03/2025,29/03/2025,28/03/2025,CUST-118,SKU-1009,WH-01,50,50,32.15,0.05
700403,2,26/03/2025,29/03/2025,28/03/2025,CUST-118,SKU-1005,WH-01,20,20,77.98,0.125
700403,3,26/03/2025,29/03/2025,28/03/2025,CUST-118,SKU-1012,WH-01,150,150,54.11,0.05
700403,4,26/03/2025,29/03/2025,28/03/2025,CUST-118,SKU-1020,WH-01,50,50,72.1,0
700404,1,26/03/2025,29/03/2025,30/03/2025,CUST-127,SKU-1006,WH-04,100,100,54.97,0.1
700404,2,26/03/2025,29/03/2025,30/03/2025,CUST-127,SKU-1001,WH-04,25,25,59.63,0.125
700405,1,27/03/2025,30/03/2025,29/03/2025,CUST-156,SKU-1009,WH-04,25,25,32.15,0.1
700405,2,27/03/2025,30/03/2025,29/03/2025,CUST-156,SKU-1003,WH-04,200,200,52.5,0
700405,3,27/03/2025,30/03/2025,29/03/2025,CUST-156,SKU-1015,WH-04,150,150,27.45,0
700406,1,27/03/2025,29/03/2025,28/03/2025,CUST-145,SKU-1021,WH-02,50,50,50.68,0
700406,2,27/03/2025,29/03/2025,28/03/2025,CUST-145,SKU-1010,WH-02,200,200,75.49,0.1
700406,3,27/03/2025,29/03/2025,28/03/2025,CUST-145,SKU-1022,WH-02,50,50,11.23,0.125
700406,4,27/03/2025,29/03/2025,28/03/2025,CUST-145,SKU-1015,WH-02,200,200,27.45,0.125
700407,1,27/03/2025,01/04/2025,31/03/2025,CUST-129,SKU-1015,WH-03,10,10,27.45,0.05
700407,2,27/03/2025,01/04/2025,31/03/2025,CUST-129,SKU-1020,WH-03,75,75,72.1,0.05
700407,3,27/03/2025,01/04/2025,31/03/2025,CUST-129,SKU-1010,WH-03,200,200,75.49,0.125
700407,4,27/03/2025,01/04/2025,31/03/2025,CUST-129,SKU-1018,WH-03,20,20,66.93,0.05
700408,1,27/03/2025,01/04/2025,03/04/2025,CUST-116,SKU-1022,WH-01,200,200,11.23,0.05
700408,2,27/03/2025,01/04/2025,03/04/2025,CUST-116,SKU-1009,WH-01,50,50,32.15,0.125
700408,3,27/03/2025,01/04/2025,03/04/2025,CUST-116,SKU-1019,WH-01,75,75,68.25,0.1
700408,4,27/03/2025,01/04/2025,03/04/2025,CUST-116,SKU-1012,WH-01,50,30,54.11,0
700409,1,28/03/2025,31/03/2025,30/03/2025,CUST-141,SKU-1010,WH-04,20,20,75.49,0.05
700409,2,28/03/2025,31/03/2025,30/03/2025,CUST-141,SKU-1024,WH-04,200,200,68.06,0.1
700410,1,28/03/2025,31/03/2025,02/04/2025,CUST-118,SKU-1001,WH-02,50,30,59.63,0
700410,2,28/03/2025,31/03/2025,02/04/2025,CUST-118,SKU-1006,WH-02,10,10,54.97,0
700410,3,28/03/2025,31/03/2025,02/04/2025,CUST-118,SKU-1016,WH-02,25,25,19.18,0
700411,1,28/03/2025,30/03/2025,29/03/2025,CUST-110,SKU-1011,WH-01,20,20,39.0,0.1
700411,2,28/03/2025,30/03/2025,29/03/2025,CUST-110,SKU-1003,WH-01,25,25,52.5,0.1
700411,3,28/03/2025,30/03/2025,29/03/2025,CUST-110,SKU-1001,WH-01,200,200,59.63,0.125
700411,4,28/03/2025,30/03/2025,29/03/2025,CUST-110,SKU-1012,WH-01,10,10,54.11,0
700412,1,28/03/2025,31/03/2025,02/04/2025,CUST-107,SKU-1009,WH-01,25,25,32.15,0
700412,2,28/03/2025,31/03/2025,02/04/2025,CUST-107,SKU-1018,WH-01,75,75,66.93,0.05
700412,3,28/03/2025,31/03/2025,02/04/2025,CUST-107,SKU-1024,WH-01,20,20,68.06,0.1
700412,4,28/03/2025,31/03/2025,02/04/2025,CUST-107,SKU-1019,WH-01,100,100,68.25,0
700413,1,31/03/2025,04/04/2025,03/04/2025,CUST-149,SKU-1015,WH-04,75,75,27.45,0.1
700413,2,31/03/2025,04/04/2025,03/04/2025,CUST-149,SKU-1009,WH-04,200,200,32.15,0
700414,1,31/03/2025,03/04/2025,02/04/2025,CUST-141,SKU-1019,WH-03,150,150,68.25,0
700414,2,31/03/2025,03/04/2025,02/04/2025,CUST-141,SKU-1016,WH-03,50,50,19.18,0
700414,3,31/03/2025,03/04/2025,02/04/2025,CUST-141,SKU-1021,WH-03,50,50,50.68,0
700414,4,31/03/2025,03/04/2025,02/04/2025,CUST-141,SKU-1021,WH-03,10,10,50.68,0
700415,1,31/03/2025,03/04/2025,04/04/2025,CUST-126,SKU-1004,WH-02,20,20,44.52,0
700416,1,31/03/2025,05/04/2025,05/04/2025,CUST-154,SKU-1022,WH-03,50,50,11.23,0.125
700416,2,31/03/2025,05/04/2025,05/04/2025,CUST-154,SKU-1022,WH-03,100,100,11.23,0
700416,3,31/03/2025,05/04/2025,05/04/2025,CUST-154,SKU-1015,WH-03,20,20,27.45,0.125
700416,4,31/03/2025,05/04/2025,05/04/2025,CUST-154,SKU-1004,WH-03,25,25,44.52,0
700417,1,31/03/2025,02/04/2025,03/04/2025,CUST-134,SKU-1010,WH-02,50,50,75.49,0.125
700418,1,31/03/2025,02/04/2025,04/04/2025,CUST-148,SKU-1018,WH-03,20,20,66.93,0
700419,1,31/03/2025,02/04/2025,04/04/2025,CUST-104,SKU-1004,WH-04,200,200,44.52,0
700419,2,31/03/2025,02/04/2025,04/04/2025,CUST-104,SKU-1013,WH-04,75,75,75.26,0
700419,3,31/03/2025,02/04/2025,04/04/2025,CUST-104,SKU-1023,WH-04,100,100,19.51,0
700420,1,01/04/2025,05/04/2025,06/04/2025,CUST-112,SKU-1009,WH-01,100,100,32.15,0
700420,2,01/04/2025,05/04/2025,06/04/2025,CUST-112,SKU-1010,WH-01,25,25,75.49,0
700420,3,01/04/2025,05/04/2025,06/04/2025,CUST-112,SKU-1014,WH-01,100,100,100.88,0
700421,1,01/04/2025,08/04/2025,07/04/2025,CUST-157,SKU-1006,WH-04,20,20,54.97,0
700422,1,01/04/2025,04/04/2025,06/04/2025,CUST-129,SKU-1003,WH-04,75,75,52.5,0
700422,2,01/04/2025,04/04/2025,06/04/2025,CUST-129,SKU-1018,WH-04,50,50,66.93,0.125
700422,3,01/04/2025,04/04/2025,06/04/2025,CUST-129,SKU-1001,WH-04,25,22,59.63,0
700423,1,01/04/2025,06/04/2025,05/04/2025,CUST-140,SKU-1020,WH-03,200,200,72.1,0
700423,2,01/04/2025,06/04/2025,05/04/2025,CUST-140,SKU-1001,WH-03,100,100,59.63,0
700424,1,02/04/2025,05/04/2025,04/04/2025,CUST-118,SKU-1008,WH-01,50,30,12.26,0.125
700424,2,02/04/2025,05/04/2025,04/04/2025,CUST-118,SKU-1015,WH-01,10,10,27.45,0
700425,1,02/04/2025,05/04/2025,10/04/2025,CUST-131,SKU-1009,WH-04,200,200,32.15,0
700426,1,02/04/2025,06/04/2025,06/04/2025,CUST-150,SKU-1011,WH-03,10,10,39.0,0.1
700426,2,02/04/2025,06/04/2025,06/04/2025,CUST-150,SKU-1018,WH-03,10,10,66.93,0
700426,3,02/04/2025,06/04/2025,06/04/2025,CUST-150,SKU-1017,WH-03,20,20,44.62,0
700426,4,02/04/2025,06/04/2025,06/04/2025,CUST-150,SKU-1009,WH-03,25,25,32.15,0
700427,1,02/04/2025,06/04/2025,06/04/2025,CUST-119,SKU-1009,WH-02,20,20,32.15,0.05
700427,2,02/04/2025,06/04/2025,06/04/2025,CUST-119,SKU-1005,WH-02,150,150,77.98,0.05
700427,3,02/04/2025,06/04/2025,06/04/2025,CUST-119,SKU-1024,WH-02,200,200,68.06,0.05
700427,4,02/04/2025,06/04/2025,06/04/2025,CUST-119,SKU-1009,WH-02,20,20,32.15,0
700428,1,02/04/2025,07/04/2025,09/04/2025,CUST-140,SKU-1020,WH-04,200,200,72.1,0.05
700429,1,02/04/2025,09/04/2025,11/04/2025,CUST-107,SKU-1007,WH-04,200,200,66.6,0
700430,1,03/04/2025,08/04/2025,07/04/2025,CUST-104,SKU-1017,WH-04,75,75,44.62,0.125
700430,2,03/04/2025,08/04/2025,07/04/2025,CUST-104,SKU-1002,WH-04,50,50,54.08,0.1
700431,1,03/04/2025,10/04/2025,10/04/2025,CUST-131,SKU-1012,WH-04,25,25,54.11,0
700431,2,03/04/2025,10/04/2025,10/04/2025,CUST-131,SKU-1020,WH-04,100,100,72.1,0
700431,3,03/04/2025,10/04/2025,10/04/2025,CUST-131,SKU-1008,WH-04,25,25,12.26,0
700432,1,03/04/2025,06/04/2025,06/04/2025,CUST-108,SKU-1006,WH-01,150,150,54.97,0.125
700432,2,03/04/2025,06/04/2025,06/04/2025,CUST-108,SKU-1010,WH-01,25,25,75.49,0.1
700433,1,03/04/2025,08/04/2025,08/04/2025,CUST-151,SKU-1022,WH-01,75,75,11.23,0.05
700433,2,03/04/2025,08/04/2025,08/04/2025,CUST-151,SKU-1005,WH-01,200,160,77.98,0.125
700433,3,03/04/2025,08/04/2025,08/04/2025,CUST-151,SKU-1014,WH-01,100,100,100.88,0.125
700433,4,03/04/2025,08/04/2025,08/04/2025,CUST-151,SKU-1007,WH-01,75,75,66.6,0
700434,1,03/04/2025,07/04/2025,06/04/2025,CUST-148,SKU-1023,WH-03,25,25,19.51,0
700435,1,03/04/2025,10/04/2025,09/04/2025,CUST-149,SKU-1021,WH-04,20,20,50.68,0
700435,2,03/04/2025,10/04/2025,09/04/2025,CUST-149,SKU-1004,WH-04,25,25,44.52,0
700435,3,03/04/2025,10/04/2025,09/04/2025,CUST-149,SKU-1019,WH-04,150,150,68.25,0
700435,4,03/04/2025,10/04/2025,09/04/2025,CUST-149,SKU-1007,WH-04,10,4,66.6,0.1
700436,1,04/04/2025,08/04/2025,07/04/2025,CUST-154,SKU-1011,WH-01,100,100,39.0,0.125
700436,2,04/04/2025,08/04/2025,07/04/2025,CUST-154,SKU-1014,WH-01,200,200,100.88,0.125
700437,1,04/04/2025,11/04/2025,10/04/2025,CUST-153,SKU-1018,WH-02,150,150,66.93,0
700437,2,04/04/2025,11/04/2025,10/04/2025,CUST-153,SKU-1002,WH-02,200,200,54.08,0
700437,3,04/04/2025,11/04/2025,10/04/2025,CUST-153,SKU-1004,WH-02,10,10,44.52,0.125
700437,4,04/04/2025,11/04/2025,10/04/2025,CUST-153,SKU-1001,WH-02,75,75,59.63,0
700438,1,04/04/2025,11/04/2025,10/04/2025,CUST-107,SKU-1009,WH-03,20,20,32.15,0.125
700438,2,04/04/2025,11/04/2025,10/04/2025,CUST-107,SKU-1003,WH-03,150,135,52.5,0
700438,3,04/04/2025,11/04/2025,10/04/2025,CUST-107,SKU-1013,WH-03,50,50,75.26,0.05
700439,1,04/04/2025,08/04/2025,08/04/2025,CUST-150,SKU-1010,WH-04,75,75,75.49,0
700439,2,04/04/2025,08/04/2025,08/04/2025,CUST-150,SKU-1016,WH-04,50,50,19.18,0
700439,3,04/04/2025,08/04/2025,08/04/2025,CUST-150,SKU-1007,WH-04,200,200,66.6,0.05
700440,1,04/04/2025,07/04/2025,06/04/2025,CUST-146,SKU-1016,WH-04,25,25,19.18,0.05
700440,2,04/04/2025,07/04/2025,06/04/2025,CUST-146,SKU-1015,WH-04,150,150,27.45,0
700440,3,04/04/2025,07/04/2025,06/04/2025,CUST-146,SKU-1004,WH-04,150,150,44.52,0.1
700440,4,04/04/2025,07/04/2025,06/04/2025,CUST-146,SKU-1009,WH-04,75,75,32.15,0.05
700441,1,04/04/2025,07/04/2025,06/04/2025,CUST-130,SKU-1017,WH-01,50,50,44.62,0.1
700441,2,04/04/2025,07/04/2025,06/04/2025,CUST-130,SKU-1015,WH-01,75,60,27.45,0
700441,3,04/04/2025,07/04/2025,06/04/2025,CUST-130,SKU-1015,WH-01,150,150,27.45,0.125
700442,1,04/04/2025,06/04/2025,05/04/2025,CUST-128,SKU-1020,WH-03,100,100,72.1,0.05
700443,1,04/04/2025,06/04/2025,05/04/2025,CUST-122,SKU-1005,WH-01,50,50,77.98,0.05
700443,2,04/04/2025,06/04/2025,05/04/2025,CUST-122,SKU-1007,WH-01,10,10,66.6,0.05
700444,1,04/04/2025,06/04/2025,05/04/2025,CUST-133,SKU-1009,WH-03,200,180,32.15,0
700445,1,07/04/2025,09/04/2025,08/04/2025,CUST-137,SKU-1002,WH-04,20,20,54.08,0
700445,2,07/04/2025,09/04/2025,08/04/2025,CUST-137,SKU-1018,WH-04,10,10,66.93,0
700446,1,07/04/2025,11/04/2025,12/04/2025,CUST-124,SKU-1001,WH-03,75,75,59.63,0.1
700447,1,07/04/2025,10/04/2025,09/04/2025,CUST-143,SKU-1013,WH-03,150,150,75.26,0
700448,1,07/04/2025,10/04/2025,09/04/2025,CUST-126,SKU-1013,WH-04,20,20,75.26,0
700448,2,07/04/2025,10/04/2025,09/04/2025,CUST-126,SKU-1012,WH-04,50,50,54.11,0.125
700448,3,07/04/2025,10/04/2025,09/04/2025,CUST-126,SKU-1008,WH-04,150,60,12.26,0
700448,4,07/04/2025,10/04/2025,09/04/2025,CUST-126,SKU-1001,WH-04,200,200,59.63,0.1
700449,1,07/04/2025,14/04/2025,15/04/2025,CUST-132,SKU-1005,WH-01,50,50,77.98,0
700449,2,07/04/2025,14/04/2025,15/04/2025,CUST-132,SKU-1003,WH-01,50,50,52.5,0.125
700450,1,07/04/2025,10/04/2025,10/04/2025,CUST-146,SKU-1023,WH-03,200,200,19.51,0.05
700450,2,07/04/2025,10/04/2025,10/04/2025,CUST-146,SKU-1006,WH-03,200,200,54.97,0.05
700450,3,07/04/2025,10/04/2025,10/04/2025,CUST-146,SKU-1011,WH-03,150,135,39.0,0
700451,1,07/04/2025,14/04/2025,13/04/2025,CUST-145,SKU-1013,WH-01,75,75,75.26,0.05
700452,1,08/04/2025,10/04/2025,09/04/2025,CUST-147,SKU-1002,WH-02,20,20,54.08,0
700452,2,08/04/2025,10/04/2025,09/04/2025,CUST-147,SKU-1009,WH-02,25,25,32.15,0
700452,3,08/04/2025,10/04/2025,09/04/2025,CUST-147,SKU-1011,WH-02,100,100,39.0,0.125
700453,1,08/04/2025,13/04/2025,12/04/2025,CUST-118,SKU-1003,WH-02,50,50,52.5,0
700453,2,08/04/2025,13/04/2025,12/04/2025,CUST-118,SKU-1018,WH-02,20,20,66.93,0.1
700453,3,08/04/2025,13/04/2025,12/04/2025,CUST-118,SKU-1022,WH-02,200,200,11.23,0
700453,4,08/04/2025,13/04/2025,12/04/2025,CUST-118,SKU-1012,WH-02,100,40,54.11,0.1
700454,1,08/04/2025,12/04/2025,13/04/2025,CUST-154,SKU-1003,WH-03,75,75,52.5,0.1
700454,2,08/04/2025,12/04/2025,13/04/2025,CUST-154,SKU-1024,WH-03,25,25,68.06,0
700455,1,08/04/2025,11/04/2025,10/04/2025,CUST-139,SKU-1019,WH-04,20,16,68.25,0.125
700455,2,08/04/2025,11/04/2025,10/04/2025,CUST-139,SKU-1005,WH-04,10,10,77.98,0
700455,3,08/04/2025,11/04/2025,10/04/2025,CUST-139,SKU-1003,WH-04,20,20,52.5,0
700455,4,08/04/2025,11/04/2025,10/04/2025,CUST-139,SKU-1019,WH-04,50,50,68.25,0
700456,1,08/04/2025,10/04/2025,10/04/2025,CUST-106,SKU-1012,WH-03,150,150,54.11,0
700456,2,08/04/2025,10/04/2025,10/04/2025,CUST-106,SKU-1011,WH-03,75,75,39.0,0
700456,3,08/04/2025,10/04/2025,10/04/2025,CUST-106,SKU-1006,WH-03,200,200,54.97,0.125
700456,4,08/04/2025,10/04/2025,10/04/2025,CUST-106,SKU-1012,WH-03,75,75,54.11,0
700457,1,08/04/2025,10/04/2025,11/04/2025,CUST-112,SKU-1019,WH-03,50,50,68.25,0
700457,2,08/04/2025,10/04/2025,11/04/2025,CUST-112,SKU-1007,WH-03,75,30,66.6,0.1
700457,3,08/04/2025,10/04/2025,11/04/2025,CUST-112,SKU-1001,WH-03,150,150,59.63,0
700457,4,08/04/2025,10/04/2025,11/04/2025,CUST-112,SKU-1024,WH-03,20,20,68.06,0
700458,1,08/04/2025,11/04/2025,11/04/2025,CUST-105,SKU-1023,WH-02,10,10,19.51,0.1
700458,2,08/04/2025,11/04/2025,11/04/2025,CUST-105,SKU-1010,WH-02,100,100,75.49,0
700459,1,08/04/2025,13/04/2025,12/04/2025,CUST-153,SKU-1009,WH-04,25,25,32.15,0.125
700459,2,08/04/2025,13/04/2025,12/04/2025,CUST-153,SKU-1005,WH-04,150,60,77.98,0
700460,1,08/04/2025,12/04/2025,11/04/2025,CUST-141,SKU-1012,WH-01,200,200,54.11,0.05
700460,2,08/04/2025,12/04/2025,11/04/2025,CUST-141,SKU-1007,WH-01,150,120,66.6,0.1
700460,3,08/04/2025,12/04/2025,11/04/2025,CUST-141,SKU-1006,WH-01,25,25,54.97,0
700461,1,09/04/2025,12/04/2025,12/04/2025,CUST-109,SKU-1024,WH-02,10,10,68.06,0.125
700461,2,09/04/2025,12/04/2025,12/04/2025,CUST-109,SKU-1020,WH-02,25,25,72.1,0.125
700461,3,09/04/2025,12/04/2025,12/04/2025,CUST-109,SKU-1018,WH-02,25,25,66.93,0.05
700461,4,09/04/2025,12/04/2025,12/04/2025,CUST-109,SKU-1018,WH-02,75,75,66.93,0.125
700462,1,09/04/2025,14/04/2025,13/04/2025,CUST-133,SKU-1004,WH-01,25,25,44.52,0.125
700463,1,09/04/2025,12/04/2025,11/04/2025,CUST-127,SKU-1019,WH-04,150,60,68.25,0.125
700463,2,09/04/2025,12/04/2025,11/04/2025,CUST-127,SKU-1015,WH-04,75,75,27.45,0
700463,3,09/04/2025,12/04/2025,11/04/2025,CUST-127,SKU-1023,WH-04,50,50,19.51,0.1
700463,4,09/04/2025,12/04/2025,11/04/2025,CUST-127,SKU-1011,WH-04,75,75,39.0,0.125
700464,1,09/04/2025,13/04/2025,14/04/2025,CUST-101,SKU-1012,WH-03,150,150,54.11,0
700464,2,09/04/2025,13/04/2025,14/04/2025,CUST-101,SKU-1013,WH-03,100,80,75.26,0
700464,3,09/04/2025,13/04/2025,14/04/2025,CUST-101,SKU-1017,WH-03,50,20,44.62,0
700464,4,09/04/2025,13/04/2025,14/04/2025,CUST-101,SKU-1024,WH-03,150,150,68.06,0.1
700465,1,09/04/2025,16/04/2025,15/04/2025,CUST-121,SKU-1006,WH-02,75,75,54.97,0
700465,2,09/04/2025,16/04/2025,15/04/2025,CUST-121,SKU-1017,WH-02,75,75,44.62,0.1
700466,1,09/04/2025,11/04/2025,10/04/2025,CUST-121,SKU-1004,WH-04,50,50,44.52,0
700466,2,09/04/2025,11/04/2025,10/04/2025,CUST-121,SKU-1022,WH-04,75,75,11.23,0
700467,1,09/04/2025,13/04/2025,15/04/2025,CUST-138,SKU-1011,WH-01,200,120,39.0,0.125
700467,2,09/04/2025,13/04/2025,15/04/2025,CUST-138,SKU-1005,WH-01,75,75,77.98,0
700467,3,09/04/2025,13/04/2025,15/04/2025,CUST-138,SKU-1018,WH-01,150,150,66.93,0
700467,4,09/04/2025,13/04/2025,15/04/2025,CUST-138,SKU-1005,WH-01,10,10,77.98,0
700468,1,09/04/2025,16/04/2025,15/04/2025,CUST-119,SKU-1001,WH-04,150,150,59.63,0
700468,2,09/04/2025,16/04/2025,15/04/2025,CUST-119,SKU-1023,WH-04,50,50,19.51,0.05
700468,3,09/04/2025,16/04/2025,15/04/2025,CUST-119,SKU-1003,WH-04,25,25,52.5,0
700468,4,09/04/2025,16/04/2025,15/04/2025,CUST-119,SKU-1009,WH-04,200,200,32.15,0
700469,1,09/04/2025,14/04/2025,15/04/2025,CUST-146,SKU-1024,WH-03,50,45,68.06,0.05
700469,2,09/04/2025,14/04/2025,15/04/2025,CUST-146,SKU-1013,WH-03,150,150,75.26,0
700470,1,10/04/2025,14/04/2025,13/04/2025,CUST-101,SKU-1007,WH-04,20,20,66.6,0.125
700470,2,10/04/2025,14/04/2025,13/04/2025,CUST-101,SKU-1024,WH-04,75,75,68.06,0.125
700470,3,10/04/2025,14/04/2025,13/04/2025,CUST-101,SKU-1017,WH-04,10,8,44.62,0
700471,1,10/04/2025,13/04/2025,14/04/2025,CUST-141,SKU-1009,WH-04,25,10,32.15,0
700471,2,10/04/2025,13/04/2025,14/04/2025,CUST-141,SKU-1024,WH-04,200,200,68.06,0
